Date,Open,High,Low,Close,Adj Close,Volume,EMA10,EMA30,ATR,ADX,RSI,MACD,MACDsignal,ClgtEMA10,EMA10gtEMA30,MACDSIGgtMACD,target_cls
2021-10-08,4390.5,4407.75,4376.25,4382.25,4382.25,1428160,4365.757776505478,4398.953038479926,64.5856547302646,34.39197137913739,48.20562263754235,-25.682961287429865,-25.602380042286875,1,-1,1,0
2021-10-11,4381.0,4407.5,4344.0,4351.0,4351.0,1245705,4363.074544413574,4395.859294061866,64.50810796381712,34.288678171386366,44.679159661503725,-25.27459934437502,-25.536823902704505,-1,-1,-1,0
2021-10-12,4347.75,4365.0,4317.25,4340.75,4340.75,1295686,4359.015536338378,4392.303855735295,63.31110025211591,34.58780954384905,43.55371192201503,-25.48429184660381,-25.526317491484367,-1,-1,-1,1
2021-10-13,4327.5,4364.75,4318.75,4355.0,4355.0,1372482,4358.2854388223095,4389.897155365276,62.074593091250485,34.86557438970725,45.60512901732307,-24.22140942702117,-25.265335878591728,-1,-1,-1,1
2021-10-14,4354.75,4437.25,4354.0,4429.0,4429.0,1264458,4371.142631763708,4392.419919535258,63.587122156161165,33.08707950271334,54.79319201338583,-17.052810272908573,-23.62283075745509,1,-1,-1,1
2021-10-15,4433.0,4467.5,4426.25,4462.5,4462.5,1185108,4387.753062352124,4396.941215049112,61.99161343072108,30.7705022845964,58.23272826879769,-8.569687741648522,-20.612202154293783,1,-1,-1,1
2021-10-18,4465.5,4479.75,4436.25,4477.5,4477.5,1095216,4404.07068737901,4402.138556013685,60.67078389995529,28.781870528553306,59.71086670100573,-0.6291252144028476,-16.615586766315595,1,1,-1,1
2021-10-19,4475.75,4517.5,4471.75,4511.25,4511.25,1018177,4423.557835128281,4409.178004012802,59.60501362138705,27.668143780182287,62.89288985900847,8.291590443289351,-11.634151324394605,1,1,-1,1
2021-10-20,4516.0,4532.25,4504.0,4528.0,4528.0,1006857,4442.547319650412,4416.843939237783,57.36536979128798,26.89800734577556,64.3958310319553,16.52244640936442,-6.0028317776428,1,1,-1,1
2021-10-21,4525.0,4543.25,4510.25,4541.75,4541.75,938565,4460.584170623064,4424.902394770829,55.62498623476741,26.37919415288281,65.6266092291112,23.87969884535596,-0.0263256530430471,1,1,-1,0
2021-10-22,4530.0,4551.5,4515.25,4536.5,4536.5,1315668,4474.387048691598,4432.102240269485,54.24105864656974,26.0467683105789,64.70685765613372,28.952991222895434,5.7695377221446495,1,1,-1,1
2021-10-25,4528.75,4566.25,4522.5,4558.0,4558.0,1031431,4489.589403474944,4440.224676381132,53.4916973146719,26.00477004047917,66.76131998288915,34.31294404036544,11.478218985788809,1,1,-1,1
2021-10-26,4564.75,4590.0,4560.75,4565.25,4565.25,1257346,4503.345875570409,4448.290826292026,51.95657607790962,26.37250886418584,67.44941883158651,38.69965415045863,16.92250601872277,1,1,-1,0
2021-10-27,4563.75,4576.75,4543.75,4544.5,4544.5,1263181,4510.828443648516,4454.497869757057,50.602534929487504,26.19300586481442,63.40378103665356,40.04024293585371,21.54605340214896,1,1,-1,1
2021-10-28,4548.75,4589.75,4545.25,4587.5,4587.5,1195785,4524.768726621513,4463.078652353376,50.220211005952685,26.264493576939408,67.7241559196484,44.06446215021333,26.04973515176184,1,1,-1,1
2021-10-29,4577.0,4603.5,4559.25,4597.0,4597.0,1418280,4537.901685417602,4471.71873929832,49.79376736267035,26.577957109494207,68.60596029910327,47.47301609707392,30.33439134082425,1,1,-1,1
2021-11-01,4608.0,4619.5,4586.5,4605.75,4605.75,1071118,4550.237742614401,4480.365917408106,48.59421255105104,27.147376920719186,69.43428076749086,50.30053823667095,34.32762071999359,1,1,-1,1
2021-11-02,4605.75,4627.0,4593.25,4623.5,4623.5,980833,4563.558153048147,4489.600374349519,47.5339116545474,27.805081401159345,71.10008058284038,53.358562269269896,38.13380902984885,1,1,-1,1
2021-11-03,4621.25,4657.0,4613.0,4652.25,4652.25,1074650,4579.683943403029,4500.0938985850335,47.281489393508295,28.898622245501127,73.60890240107882,57.43982255385072,41.995011734649225,1,1,-1,1
2021-11-04,4651.5,4676.25,4650.75,4673.25,4673.25,1169886,4596.695953693387,4511.265259966644,45.72566872254341,30.19186765610537,75.2958777737072,61.65801995568563,45.927613378856506,1,1,-1,1
2021-11-05,4671.75,4711.75,4667.5,4690.25,4690.25,1459142,4613.705780294589,4522.8126625494415,45.62026381379031,31.845304374529427,76.59989522019333,65.61634532799962,49.86535976868513,1,1,-1,1
2021-11-08,4678.5,4707.0,4676.25,4694.0,4694.0,1000404,4628.304729331937,4533.85700690109,44.55810211280529,33.38063847020891,76.8896875071261,68.26897808034755,53.546083431017614,1,1,-1,0
2021-11-09,4690.75,4700.5,4663.25,4678.25,4678.25,1289857,4637.385687635221,4543.172683875214,44.03609481903349,34.27704563469303,72.81118180302909,68.3128472956596,56.49943620394601,1,1,-1,0
2021-11-10,4674.75,4680.25,4625.25,4642.0,4642.0,1639098,4638.224653519726,4549.548639754233,44.81923090338824,33.733199431503174,64.35064328438679,64.67698588548228,58.13494614025326,1,1,-1,1
2021-11-11,4645.0,4661.5,4638.0,4643.0,4643.0,936857,4639.092898334322,4555.577759770089,43.29642869600337,33.228199385684015,64.47328315225897,61.17108893009663,58.74217469822194,1,1,-1,1
2021-11-12,4647.0,4685.5,4643.75,4678.25,4678.25,1155591,4646.212371364445,4563.492097849438,43.23954093200313,33.22119531353636,68.57695018256288,60.53916295160252,59.10157234889805,1,1,-1,1
2021-11-15,4684.75,4697.5,4667.0,4679.0,4679.0,1047123,4652.173758389092,4570.944220568829,42.32957372257433,33.43120627060407,68.65989786824561,59.41398831943116,59.16405554300467,1,1,-1,1
2021-11-16,4680.75,4709.75,4670.75,4696.0,4696.0,1043587,4660.142165954711,4579.01233537084,42.091747028104734,33.842667503824835,70.55708054986997,59.21148411109789,59.17354125662332,1,1,-1,0
2021-11-17,4696.5,4701.0,4679.25,4686.25,4686.25,1056696,4664.889044872037,4585.930894379173,40.63876509752583,34.2247386489584,68.0140715579325,57.60027444233401,58.858887893765456,1,1,1,1
2021-11-18,4685.25,4706.5,4668.0,4701.5,4701.5,1168195,4671.54558216803,4593.386965709549,40.48599616198827,34.101048676299925,69.84478207272994,56.89804151732096,58.46671861847656,1,1,1,0
2021-11-19,4705.25,4723.5,4684.25,4694.5,4694.5,1344893,4675.719112682934,4599.910387276676,40.397710721846245,34.33640091204431,67.92305888567361,55.14104373826831,57.801583642434906,1,1,1,0
2021-11-22,4701.0,4740.5,4674.25,4679.75,4679.75,1685386,4676.452001286037,4605.061330033019,42.244302813142944,34.87932547757617,63.93143182298293,51.959452387292,56.63315739140633,1,1,1,1
2021-11-23,4686.0,4695.5,4649.0,4688.5,4688.5,1872492,4678.642546506757,4610.444470030889,42.54828118363274,34.329391246267406,65.23656874120127,49.57262779735538,55.22105147259614,1,1,1,1
2021-11-24,4686.25,4702.25,4656.25,4699.0,4699.0,1408571,4682.343901687346,4616.157730028896,42.79483252765897,33.969900550639885,66.78955562735399,47.97528513803354,53.77189820568362,1,1,1,0
2021-11-26,4700.5,4717.0,4577.25,4595.75,4595.75,2068167,4666.599555926011,4614.841102285096,49.72020163282618,31.92683989487039,45.34020742133103,37.94061171391513,50.60564090732992,-1,1,1,1
2021-11-29,4589.0,4669.75,4588.75,4651.0,4651.0,2014967,4663.763273030372,4617.173934395735,51.95447294476717,30.029712143084428,53.87625808990006,34.05372385497412,47.29525749685876,-1,1,1,0
2021-11-30,4657.25,4667.5,4557.0,4566.25,4566.25,2845560,4646.03358702485,4613.88851927343,56.13629630585523,29.01893728565375,42.82769471460102,23.85968095859608,42.60814218920622,-1,1,1,0
2021-12-01,4587.5,4650.75,4497.75,4508.5,4508.5,2670344,4621.027480293059,4607.089259965466,63.05513228400843,29.17691793882453,37.225637999912834,10.994152410624338,36.285344233489845,-1,1,1,1
2021-12-02,4514.75,4593.75,4505.5,4575.75,4575.75,2587324,4612.795211148867,4605.067372225759,64.85476569229354,29.323614259625977,46.071954389800254,6.153705230182823,30.25901643282844,-1,1,1,0
2021-12-03,4587.25,4606.5,4492.0,4537.5,4537.5,2747667,4599.105172758164,4600.708186920871,68.40085385712972,29.68581822003624,42.41109164956608,-0.7600776630997643,24.0551976136428,-1,-1,1,1
2021-12-06,4542.25,4611.75,4531.5,4590.0,4590.0,2031995,4597.449686802133,4600.017336151783,69.2472214387633,29.840686640678346,48.46407442192904,-1.9801630904512424,18.848125472823988,-1,-1,1,1
2021-12-07,4594.25,4697.25,4587.25,4685.0,4685.0,1771947,4613.3679255653815,4605.500088658119,72.15813419313736,27.77891560411516,57.22532824448132,4.664843062940236,16.011468990847238,1,1,1,1
2021-12-08,4695.25,4712.0,4671.75,4699.0,4699.0,1418355,4628.937393644403,4611.532341002757,69.87898175077041,26.177137504053405,58.3490787689893,10.934692977272787,14.996113788132348,1,1,1,0
2021-12-09,4697.25,4706.0,4662.25,4667.0,4667.0,1593325,4635.857867527238,4615.110899647741,68.01262591142967,24.465864480719656,54.80494891885046,13.16965011269258,14.630821053044397,1,1,1,1
2021-12-10,4669.25,4712.75,4664.25,4711.0,4711.0,1585049,4649.520073431377,4621.297293218854,66.61886691775612,23.032299652418427,58.53444760442528,18.28057493260621,15.36077182895676,1,1,-1,0
2021-12-13,4711.25,4731.0,4664.75,4668.75,4668.75,1605196,4653.016423716581,4624.358758172476,66.59251928077354,22.11680509075913,53.93223463188964,18.706164749546588,16.029850413074726,1,1,-1,0
2021-12-14,4672.0,4686.0,4606.0,4637.0,4637.0,1211592,4650.104346677203,4625.174322161349,67.550196475004,21.17917446551229,50.70585827854232,16.293664865387655,16.08261330353731,-1,1,-1,1
2021-12-15,4637.75,4715.0,4611.25,4709.5,4709.5,673190,4660.903556372256,4630.61468847352,70.13589672678943,19.684229182037026,57.02758010503789,20.00132262149782,16.866355167129413,1,1,-1,0
2021-12-16,4711.5,4752.5,4651.25,4668.75,4668.75,435986,4662.330182486392,4633.075031152648,72.3583326748759,19.048415531379245,52.91957732316492,19.42753513558455,17.37859116082044,1,1,-1,0
2021-12-17,4674.25,4677.75,4629.5,4636.4599609375,4636.4599609375,2472118,4657.626505841139,4633.2934137194125,70.63630891238476,17.968404101068575,49.854936423323885,16.180746551771335,17.13902223901062,-1,1,1,0
2021-12-20,4612.0,4621.5,4520.25,4558.5,4558.5,2097624,4639.603504779114,4628.468032189127,73.89156977132156,18.26591859699354,43.33047846570268,7.233542127253713,15.15792621665924,-1,1,1,1
2021-12-21,4567.75,4643.0,4565.75,4640.75,4640.75,1493880,4639.811958455639,4629.260417209183,74.64931478765574,18.101939596278047,50.66600853548626,6.702444163574,13.466829806042192,1,1,1,1
2021-12-22,4641.75,4690.5,4622.25,4686.0,4686.0,1104688,4648.209784190977,4632.921035453752,74.19222087425176,17.06170208723176,54.18002779563486,9.819647249995796,12.737393294832913,1,1,1,1
2021-12-23,4689.0,4731.25,4684.25,4715.75,4715.75,978022,4660.489823428981,4638.264839618026,72.24991938323377,16.25669088120235,56.37990075972456,14.52321494163698,13.094557624193726,1,1,-1,1
2021-12-27,4717.0,4784.25,4713.25,4782.25,4782.25,898698,4682.628037350984,4647.55420480396,72.1606394272885,16.26333307099235,60.89898251538699,23.347682905838155,15.145182680522613,1,1,-1,0
2021-12-28,4780.5,4798.0,4770.5,4778.5,4778.5,954520,4700.059303287169,4656.002320623059,68.97059375391075,16.450909658949183,60.51822887502718,29.6962240982366,18.05539096406541,1,1,-1,1
2021-12-29,4781.0,4796.0,4770.0,4784.5,4784.5,876030,4715.412157234957,4664.292493486088,65.9012656286314,16.615003057742793,60.93903462568782,34.81036635327018,21.40638604190637,1,1,-1,0
2021-12-30,4784.75,4799.75,4767.25,4772.25,4772.25,753935,4725.746310464965,4671.25749390634,63.51546094087202,16.82251461637947,59.54366230380219,37.44326565446954,24.613761964419,1,1,-1,0
2021-12-31,4773.75,4778.5,4750.5,4758.5,4758.5,954083,4731.701526744062,4676.886042686576,60.97864230223831,16.642100779560852,57.93995904779111,37.98250851832199,27.2875112751996,1,1,-1,1
2022-01-03,4771.0,4791.25,4747.5,4786.0,4786.0,1322362,4741.57397642696,4683.925652835829,59.74802499493557,16.686301743431688,60.24608514386654,40.16587533737038,29.863184087633755,1,1,-1,0
2022-01-04,4785.25,4808.25,4764.5,4784.25,4784.25,1392809,4749.33325344024,4690.39819136255,58.60530892386874,17.0069636255604,60.0205556170444,41.27915845386269,32.146378960879545,1,1,-1,0
2022-01-05,4783.5,4788.25,4689.5,4692.5,4692.5,1856376,4738.999934632923,4690.5337919198055,61.47278685787812,15.868203413857874,49.547985297940194,34.36188273654079,32.589479716011795,-1,1,-1,0
2022-01-06,4692.0,4715.75,4662.0,4687.5,4687.5,1862918,4729.63631015421,4690.33806340885,60.92115922517254,15.288326093993945,49.04575453740093,28.151915918278974,31.70196695646523,-1,1,1,0
2022-01-07,4695.0,4705.75,4653.75,4667.75,4667.75,1618440,4718.384253762536,4688.880768995376,60.283933566231646,14.890652362044891,47.01841239327448,21.39023916986025,29.63962139914424,-1,1,1,0
2022-01-10,4671.25,4681.75,4572.75,4662.25,4662.25,2231980,4708.178025805712,4687.162654866642,63.76365259721511,15.709698288063771,46.44267671503981,15.410119333693729,26.793720986054133,-1,1,1,1
2022-01-11,4663.5,4707.5,4627.25,4705.0,4705.0,1729004,4707.600202931946,4688.313451326859,64.94124884027117,15.9346268670243,51.42181907634769,13.959482774489516,24.22687334374121,-1,1,1,1
2022-01-12,4704.0,4739.5,4695.0,4716.25,4716.25,1583216,4709.172893307956,4690.115809305771,63.48115963739466,15.518821407192604,52.66886846567089,13.561297632383685,22.093758201469704,1,1,1,0
2022-01-13,4719.25,4736.25,4642.5,4652.0,4652.0,1824612,4698.777821797418,4687.656724834431,65.64321966329504,15.871350204458052,45.48703503537294,7.96942838848372,19.268892238872507,-1,1,1,1
2022-01-14,4655.0,4667.0,4606.0,4654.75,4654.75,2010610,4690.772763288796,4685.533710328984,65.31156111591682,16.64929250149214,45.827524958565405,3.7168877741642063,16.158491345930848,-1,1,1,0
2022-01-18,4666.0,4671.75,4560.0,4571.25,4571.25,2268240,4669.041351781742,4678.160567727114,68.6285924647799,17.88000876110727,38.05511108161775,-6.318201171803594,11.663152842383958,-1,-1,1,0
2022-01-19,4577.75,4603.0,4517.25,4524.25,4524.25,2001348,4642.715651457789,4668.230853680203,69.85155014586705,19.44143165045886,34.50747721890576,-17.857735802725983,5.75897511336197,-1,-1,1,0
2022-01-20,4526.0,4594.25,4437.75,4474.75,4474.75,2040704,4612.176442101828,4655.7482179589,76.04072513544797,21.540195368476663,31.207734600518705,-30.643892726637205,-1.5215984546378651,-1,-1,1,0
2022-01-21,4454.25,4487.0,4381.25,4390.0,4390.0,3012106,4571.780725356041,4638.603171638971,78.16281619720169,23.86717465390416,26.53011244312073,-47.07300265019603,-10.6318792937495,-1,-1,1,1
2022-01-24,4389.0,4427.5,4212.75,4403.75,4403.75,3846785,4541.229684382216,4623.451354113876,87.91904361168729,26.84522581735272,28.405075874899293,-58.31150184785383,-20.16780380457037,-1,-1,1,0
2022-01-25,4402.75,4406.75,4276.5,4349.0,4349.0,2483392,4506.278832676358,4605.744815138787,90.94268335370964,29.610559040554943,25.603229701642004,-70.81959663977523,-30.29816237161134,-1,-1,1,0
2022-01-26,4308.75,4446.25,4294.25,4341.5,4341.5,2423103,4476.319044917021,4588.696762549188,95.30392025701607,31.427502854849248,25.2360059370415,-80.41061567458837,-40.32065303220675,-1,-1,1,0
2022-01-27,4345.25,4422.0,4263.25,4317.75,4317.75,2295458,4447.488309477562,4571.216326255692,99.83578309580066,33.27819795487224,24.05920157199485,-88.90317342921844,-50.03715711160909,-1,-1,1,1
2022-01-28,4348.0,4426.0,4266.25,4423.25,4423.25,2251268,4443.081344118005,4561.670111658551,104.1153700175292,34.91772259826086,37.91010507571729,-86.12779077624509,-57.25528384453629,-1,-1,1,1
2022-01-31,4423.5,4507.75,4395.5,4504.25,4504.25,1846145,4454.202917914731,4557.965588325741,104.69641501627711,34.94529230409321,46.04662682033789,-76.51029393102363,-61.10628586183376,1,-1,1,1
2022-02-01,4493.25,4554.75,4474.0,4535.0,4535.0,1618163,4468.89329647569,4556.483937466016,102.98595680082876,34.230727265499176,48.79019508418912,-65.65031442059626,-62.01509157358626,1,-1,1,1
2022-02-02,4552.0,4586.0,4535.25,4577.25,4577.25,1624220,4488.594515298291,4557.82368343595,99.27267417219812,33.10324699129698,52.3737175250347,-53.023261363473466,-60.2167255315637,1,-1,-1,0
2022-02-03,4545.75,4548.25,4462.0,4469.0,4469.0,1800714,4485.031876153147,4552.093123214277,100.41391173132683,32.73208188610097,43.89781773959884,-51.16134502112982,-58.40564942947693,-1,-1,-1,1
2022-02-04,4518.0,4532.5,4438.5,4492.5,4492.5,1957881,4486.389716852575,4548.248405587549,99.9557751790892,32.58586987816762,45.94307702701063,-47.244899510506,-56.17349944568274,1,-1,-1,0
2022-02-07,4497.0,4514.5,4462.75,4475.75,4475.75,1495143,4484.455222879379,4543.57108909803,96.51250552343996,32.45010158508666,44.692431499531104,-44.974238218586834,-53.93364720026356,-1,-1,-1,1
2022-02-08,4484.0,4523.75,4456.25,4512.5,4512.5,1459766,4489.5542732649465,4541.566502704609,94.44018370033712,32.1626567345178,48.034797429575896,-39.75107922100324,-51.097133604411496,1,-1,-1,1
2022-02-09,4519.0,4585.0,4517.25,4577.75,4577.75,1383317,4505.589859944047,4543.900921884957,92.8730277217416,30.88899147474252,53.41749661771609,-30.000728676218387,-46.87785261877288,1,-1,-1,0
2022-02-10,4582.25,4583.75,4476.0,4497.5,4497.5,2403026,4504.118976317856,4540.907314021411,93.93566859876005,30.157464389001507,46.97305230381404,-28.4213858998055,-43.1865592749794,-1,-1,-1,0
2022-02-11,4494.5,4520.5,4393.25,4409.5,4409.5,2479025,4486.915526078246,4532.429422794224,96.3152636988486,30.25696096935829,41.11533874070288,-33.88006166301693,-41.32525975258691,-1,-1,-1,0
2022-02-14,4411.75,4428.0,4354.0,4394.0,4394.0,2098618,4470.02179406402,4523.498492291371,94.721316291788,30.669991692953232,40.16525136298154,-39.007171600997935,-40.86164212226912,-1,-1,-1,1
2022-02-15,4393.5,4468.0,4381.75,4464.5,4464.5,1523305,4469.017831506925,4519.692137949992,94.11622227094598,30.40109106892085,46.249214741623554,-36.95568028060097,-40.08044975393549,-1,-1,-1,1
2022-02-16,4458.75,4484.5,4422.75,4470.0,4470.0,1426847,4469.196407596575,4516.486193566121,91.8043492515927,29.88885900635865,46.704498262639895,-34.48849271868767,-38.962058346885925,1,-1,-1,0
2022-02-17,4464.25,4474.75,4367.25,4374.5,4374.5,1629730,4451.978878942652,4507.32579398121,92.9254671621932,29.93389471663665,40.31852470559411,-39.780713372815626,-39.12578935207186,-1,-1,1,0
2022-02-18,4374.75,4411.5,4321.0,4343.5,4343.5,1824590,4432.255446407625,4496.756387917906,92.75221950775084,30.365413433464788,38.47928471583448,-45.94663310613214,-40.48995810288392,-1,-1,1,0
2022-02-22,4324.25,4391.25,4250.0,4300.0,4300.0,2589159,4408.209001606238,4484.062427407073,96.21634668576864,31.291568338832853,35.99774456708476,-53.72395901564141,-43.13675828543542,-1,-1,1,0
2022-02-23,4310.75,4345.5,4212.5,4222.0,4222.0,1914227,4374.352819496014,4467.155174025972,98.843750493928,32.39987965593024,32.011284272701815,-65.4272888989808,-47.594864408144495,-1,-1,1,1
2022-02-24,4215.5,4290.0,4101.75,4284.0,4284.0,2945330,4357.925034133102,4455.338711185586,105.22991117293316,34.04930904853432,37.8983274242149,-68.90508537283495,-51.85690860108259,-1,-1,1,1
2022-02-25,4266.75,4384.25,4227.5,4380.0,4380.0,1950397,4361.938664290719,4450.478149173613,108.90991751772364,34.13542127359781,45.7336238164233,-63.18649189368443,-54.12282525960296,1,-1,1,0
2022-02-28,4299.5,4385.5,4251.5,4368.0,4368.0,2189820,4363.04072532877,4445.156978259186,110.70206626645766,34.19745716524991,44.96984394426995,-58.94330336279836,-55.08692088024203,1,-1,1,0
2022-03-01,4367.5,4399.0,4275.0,4303.75,4303.75,1869277,4352.260593450812,4436.033947403755,111.6519186759964,34.05135782328095,41.01979357188104,-60.07250547264175,-56.08403779872198,-1,-1,1,1
2022-03-02,4308.75,4399.25,4278.25,4381.75,4381.75,1712970,4357.622303732483,4432.531757248674,112.31963877056808,33.91171916504113,47.09528969597434,-54.05039880117874,-55.677309999213335,1,-1,-1,0
2022-03-03,4373.75,4418.75,4341.0,4359.25,4359.25,1547676,4357.918248508395,4427.803901942308,109.85037885838464,33.459699278503145,45.63497689020541,-50.51113689275371,-54.64407537792141,1,-1,-1,0
2022-03-04,4366.5,4374.5,4281.25,4327.25,4327.25,1842722,4352.34220332505,4421.3165534299005,108.66463751135716,33.56402281521597,43.56594264027468,-49.71529195717631,-53.65831869377239,-1,-1,-1,0
2022-03-07,4308.75,4325.25,4185.25,4198.5,4198.5,1902001,4324.370893629586,4406.941291918294,111.0457348319745,34.354248176288834,36.41267640380616,-58.79586595970432,-54.68582814695877,-1,-1,1,0
2022-03-08,4186.5,4275.0,4138.75,4168.75,4168.75,2333021,4296.076185696934,4391.574111794534,112.84603948683346,35.373545809199065,34.98331310483582,-67.61345680544946,-57.27135387865691,-1,-1,1,1
2022-03-09,4153.0,4298.25,4152.0,4275.25,4275.25,1659520,4292.289606479309,4384.0693303884345,115.23203666634537,35.922827782806685,43.52927085775734,-65.25557548168308,-58.86819819926215,-1,-1,1,0
2022-03-10,4279.0,4282.25,4207.0,4257.25,4257.25,1745090,4285.918768937617,4375.88743810531,112.37617690446356,36.43287532972805,42.51218660436136,-64.1004767182576,-59.91465390306124,-1,-1,1,0
2022-03-11,4258.5,4335.5,4198.0,4201.5,4201.5,1645055,4270.56990185805,4364.636635646903,114.17073569700187,35.98270048465443,39.438543383890085,-66.91228849371328,-61.31418082119164,-1,-1,1,0
2022-03-14,4216.0,4254.5,4160.75,4172.0,4172.0,1438651,4252.648101520223,4352.208465605168,112.7121117186446,35.88288896959229,37.87795502585495,-70.70601807854382,-63.19254827266208,-1,-1,1,1
2022-03-15,4180.25,4271.5,4138.0,4262.0,4262.0,1085846,4254.348446698364,4346.388564598383,114.19696088159856,35.97826695983048,45.02516596905527,-65.6930595700369,-63.69265053213704,1,-1,1,1
2022-03-16,4257.5,4376.0,4246.25,4358.0,4358.0,722600,4273.194183662297,4347.137689463003,115.30789224719864,34.43941929870979,51.44257748384374,-53.35876946143435,-61.625874317996505,1,-1,-1,1
2022-03-17,4370.5,4415.25,4329.0,4410.25,4410.25,434642,4298.1134229964255,4351.209451433132,113.23232851525589,32.4960661900445,54.55220603305773,-38.9189835420284,-57.084496162802886,1,-1,-1,0
2022-03-18,4393.0,4409.35009765625,4373.75,4409.35009765625,4409.35009765625,1405299,4318.338272934576,4354.9604608668815,107.75144790702332,30.691524017712453,54.48748530033699,-27.23402685718611,-51.11440230167953,1,-1,-1,1
2022-03-21,4460.0,4473.0,4415.0,4452.25,4452.25,1375090,4342.685859673744,4361.237205327083,104.60133750964668,28.79331901650542,57.10042678113775,-14.346572551244208,-43.76083635159247,1,-1,-1,1
2022-03-22,4456.75,4514.75,4433.0,4505.0,4505.0,1205860,4372.197521551245,4370.512224338238,102.96909911610048,27.507111964802284,60.13139079943629,0.1219067203765007,-34.98428773719867,1,1,-1,0
2022-03-23,4504.0,4514.0,4444.75,4447.5,4447.5,1336967,4385.8888812692,4375.47917760674,100.56059203637902,26.31277684536366,55.52611972809939,6.869326016143532,-26.61356498653023,1,1,-1,1
2022-03-24,4449.25,4517.5,4445.75,4512.5,4512.5,1221569,4408.9090846748,4384.31923066437,98.50269260520908,25.24655928391554,59.319052972843366,17.26266790295631,-17.838318408632922,1,1,-1,1
2022-03-25,4516.25,4539.0,4493.25,4536.5,4536.5,1251078,4432.107432915745,4394.137344815055,94.73464313340844,24.52581986620485,60.653373739536434,27.123403935041097,-8.845973939898117,1,1,-1,1
2022-03-28,4535.25,4572.25,4509.75,4568.0,4568.0,1182527,4456.81517238561,4405.354290310858,92.43216862387928,24.257601980715748,62.39670181667655,37.05277371590455,0.333775591262416,1,1,-1,1
2022-03-29,4570.25,4631.0,4565.25,4625.5,4625.5,1353683,4487.485141042772,4419.557239323061,90.52629943645933,24.64145893249568,65.40950253856337,48.99683523976182,10.066387520962298,1,1,-1,0
2022-03-30,4621.25,4627.5,4574.75,4596.0,4596.0,1206203,4507.215115398632,4430.940643237703,87.82799233385508,24.99789753057704,62.63674127615736,55.443073354012085,19.141724687572257,1,1,-1,0
2022-03-31,4599.0,4614.25,4526.25,4530.75,4530.75,1650667,4511.4941853261535,4437.379956577206,87.84027859572257,24.43331023350233,56.89205355750487,54.65658671014444,26.24469709208669,1,1,-1,1
2022-04-01,4541.0,4555.5,4501.25,4539.25,4539.25,1441126,4516.5406970850345,4443.952217443193,85.44097298174238,23.4828735790575,57.43965614481,54.095589063694206,31.814875486408194,1,1,-1,1
2022-04-04,4538.25,4580.0,4527.75,4577.75,4577.75,1025558,4527.669661251392,4452.584332446858,83.0701891973322,22.924282409920128,59.922962257369925,56.11081211489545,36.674062812105646,1,1,-1,0
2022-04-05,4576.25,4588.75,4507.75,4520.25,4520.25,1303877,4526.3206319329565,4456.949859385771,82.9223185403799,22.05085843711436,54.78188749290541,52.46335653261758,39.83192155620803,-1,1,-1,0
2022-04-06,4526.25,4528.75,4444.5,4475.75,4475.75,1803684,4517.1259715815095,4458.162771683463,83.01715293035276,20.72051999805901,51.12610614772037,45.45793285382297,40.957123815731016,-1,1,-1,1
2022-04-07,4471.25,4517.25,4444.5,4496.25,4496.25,1446250,4513.330340384871,4460.620012220013,82.28378486389899,19.48520573322191,52.69232818209878,41.08664156298619,40.98302736518205,-1,1,-1,0
2022-04-08,4494.75,4519.75,4468.75,4483.5,4483.5,1358450,4507.906642133076,4462.096140463884,80.04922880219192,18.29517496832931,51.58508866633883,36.17652284152791,40.02172646045123,-1,1,1,0
2022-04-11,4488.75,4491.25,4403.5,4409.0,4409.0,1431371,4489.923616290699,4458.670583014601,80.59928388774964,18.165153841284905,45.56067102224336,25.974275719683646,37.21223631229771,-1,1,1,0
2022-04-12,4411.0,4466.75,4375.5,4393.0,4393.0,1739771,4472.301140601481,4454.433771207207,81.36004932433896,18.408097821448035,44.36240198753192,16.4087057442257,33.05153019868331,-1,1,1,1
2022-04-13,4396.75,4449.5,4384.0,4442.25,4442.25,1254348,4466.837296855757,4453.647721451904,80.22718865831474,18.633688660170943,48.82410451160258,12.656094444430892,28.972443047832822,-1,1,1,0
2022-04-14,4438.5,4455.75,4385.0,4387.5,4387.5,1396074,4452.412333791074,4449.3801265195225,79.55024661129225,18.70826810943625,44.547328770526335,5.204264002205491,24.21880723870736,-1,1,1,0
2022-04-18,4390.0,4406.25,4355.5,4386.75,4386.75,1149765,4440.473727647242,4445.339473195682,77.4930861390571,19.197419965632,44.48983711293285,-0.7532016035529523,19.2244054702553,-1,-1,1,1
2022-04-19,4399.0,4467.0,4371.75,4459.25,4459.25,1465764,4443.887595347744,4446.236926537897,78.76143712912446,18.39925454555739,51.06443501144968,0.3713276409798709,15.453789904400214,1,-1,1,0
2022-04-20,4441.0,4484.25,4432.75,4455.5,4455.5,1423396,4445.998941648154,4446.834544180613,76.8141916199013,17.342105851195946,50.72974915925877,0.9489921187077924,12.552830347261729,1,-1,1,0
2022-04-21,4468.0,4509.0,4380.0,4390.5,4390.5,1704137,4435.908224984853,4443.200057459283,80.54174936133691,17.178776233891792,45.19978899469319,-3.7944216622026943,9.283379945368845,-1,-1,1,0
